wandb: Tracking run with wandb version 0.28.0
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /content/autoresearch-irishman/wandb/offline-run-20260715_151216-1msc8zqo
wandb: View this run in the terminal with `wandb leet`
Device: cuda
Vocab size: 98
Model config: RNNConfig(vocab_size=98, embed_size=256, hidden_size=256, num_layers=3, dropout=0.1, pad_token_id=97)
Num params: 1,605,730
Epoch budget: 15 epochs (no time limit)

step 00108 | epoch 1/15 | loss: 1.513258 | dt: 73ms | tok/sec: 892,278 | elapsed: 7s    
step 00109 | epoch 1/15 | loss: 1.549125 | dt: 79ms | tok/sec: 832,640 | elapsed: 7s    
step 00110 | epoch 1/15 | loss: 1.476506 | dt: 72ms | tok/sec: 913,689 | elapsed: 8s    
step 00111 | epoch 1/15 | loss: 1.470228 | dt: 73ms | tok/sec: 899,581 | elapsed: 8s    
step 00112 | epoch 1/15 | loss: 1.487722 | dt: 73ms | tok/sec: 895,105 | elapsed: 8s    
step 00113 | epoch 1/15 | loss: 1.490509 | dt: 76ms | tok/sec: 866,049 | elapsed: 8s    
step 00114 | epoch 1/15 | loss: 1.519742 | dt: 74ms | tok/sec: 890,976 | elapsed: 8s    
step 00115 | epoch 1/15 | loss: 1.485698 | dt: 74ms | tok/sec: 885,942 | elapsed: 8s    
step 00116 | epoch 1/15 | loss: 1.470096 | dt: 84ms | tok/sec: 778,516 | elapsed: 8s    
step 00117 | epoch 1/15 | loss: 1.469972 | dt: 76ms | tok/sec: 862,034 | elapsed: 8s    
step 00118 | epoch 1/15 | loss: 1.469013 | dt: 73ms | tok/sec: 898,616 | elapsed: 8s    
step 00119 | epoch 1/15 | loss: 1.533229 | dt: 76ms | tok/sec: 866,474 | elapsed: 8s    
step 00120 | epoch 1/15 | loss: 1.503857 | dt: 73ms | tok/sec: 903,217 | elapsed: 8s    
step 00121 | epoch 1/15 | loss: 1.493066 | dt: 73ms | tok/sec: 896,872 | elapsed: 8s    
step 00122 | epoch 1/15 | loss: 1.451130 | dt: 73ms | tok/sec: 903,012 | elapsed: 8s    
step 00123 | epoch 1/15 | loss: 1.450280 | dt: 77ms | tok/sec: 854,940 | elapsed: 8s    
step 00124 | epoch 1/15 | loss: 1.451264 | dt: 73ms | tok/sec: 892,724 | elapsed: 9s    
step 00125 | epoch 1/15 | loss: 1.451855 | dt: 73ms | tok/sec: 900,875 | elapsed: 9s    
step 00126 | epoch 1/15 | loss: 1.469608 | dt: 72ms | tok/sec: 913,816 | elapsed: 9s    
step 00127 | epoch 1/15 | loss: 1.467678 | dt: 74ms | tok/sec: 886,725 | elapsed: 9s    
step 00128 | epoch 1/15 | loss: 1.462282 | dt: 74ms | tok/sec: 890,278 | elapsed: 9s    
step 00129 | epoch 1/15 | loss: 1.430434 | dt: 76ms | tok/sec: 859,812 | elapsed: 9s    
step 00130 | epoch 1/15 | loss: 1.448135 | dt: 79ms | tok/sec: 826,394 | elapsed: 9s    
step 00131 | epoch 1/15 | loss: 1.458653 | dt: 76ms | tok/sec: 866,980 | elapsed: 9s    
step 00132 | epoch 1/15 | loss: 1.466647 | dt: 74ms | tok/sec: 882,753 | elapsed: 9s    
step 00133 | epoch 1/15 | loss: 1.440088 | dt: 76ms | tok/sec: 861,103 | elapsed: 9s    
