wandb: Tracking run with wandb version 0.28.0
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /content/autoresearch-irishman/wandb/offline-run-20260715_165959-t3q6wir6
wandb: View this run in the terminal with `wandb leet`
Device: cuda
Vocab size: 98
Model config: RNNConfig(vocab_size=98, embed_size=256, hidden_size=256, num_layers=3, dropout=0.1, pad_token_id=97)
Num params: 1,605,730
Epoch budget: 50 epochs (no time limit)

step 00116 | epoch 1/50 | loss: 1.470096 | dt: 67ms | tok/sec: 980,460 | elapsed: 7s    
step 00117 | epoch 1/50 | loss: 1.469972 | dt: 68ms | tok/sec: 962,002 | elapsed: 7s    
step 00118 | epoch 1/50 | loss: 1.469013 | dt: 67ms | tok/sec: 973,467 | elapsed: 8s    
step 00119 | epoch 1/50 | loss: 1.533229 | dt: 69ms | tok/sec: 945,715 | elapsed: 8s    
step 00120 | epoch 1/50 | loss: 1.503857 | dt: 68ms | tok/sec: 958,320 | elapsed: 8s    
step 00121 | epoch 1/50 | loss: 1.493066 | dt: 67ms | tok/sec: 974,067 | elapsed: 8s    
step 00122 | epoch 1/50 | loss: 1.451130 | dt: 69ms | tok/sec: 944,256 | elapsed: 8s    
step 00123 | epoch 1/50 | loss: 1.450280 | dt: 67ms | tok/sec: 981,499 | elapsed: 8s    
step 00124 | epoch 1/50 | loss: 1.451264 | dt: 68ms | tok/sec: 964,213 | elapsed: 8s    
step 00125 | epoch 1/50 | loss: 1.451855 | dt: 67ms | tok/sec: 978,042 | elapsed: 8s    
step 00126 | epoch 1/50 | loss: 1.469608 | dt: 66ms | tok/sec: 987,128 | elapsed: 8s    
step 00127 | epoch 1/50 | loss: 1.467678 | dt: 69ms | tok/sec: 948,227 | elapsed: 8s    
step 00128 | epoch 1/50 | loss: 1.462282 | dt: 66ms | tok/sec: 986,728 | elapsed: 8s    
step 00129 | epoch 1/50 | loss: 1.430434 | dt: 67ms | tok/sec: 974,744 | elapsed: 8s    
step 00130 | epoch 1/50 | loss: 1.448135 | dt: 67ms | tok/sec: 976,035 | elapsed: 8s    
